PP2,ECH,PER,PP3,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P12,P13,DP13,P15,P17,P17A,P15A,P23A,P20,P21,P23,P24,P25,P19,P19A,COEQ,PL9A,PL9B,PLP2,PL27,PL24,PL25,PL26,PL28,PL29,PWE,menage_id_constr,household_id,person_id_constr,person_id,person_weight,trip_weight,number_of_trips,is_passenger
1320,0037,02,5,1,2,2,37,1.0,5.0,2.0,0.0,46.0,1.0,5.0,1320.0,2771,1.0,3.0,,1.0,3.0,4.0,5.0,1.0,3.0,4.0,1.0,1.0,192.8449,4134   3,,0,0,,,,,,,13200037,2645,1320003702,5526,192.8449,192.8449,2,False
1320,0037,03,5,1,2,3,8,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1320.0,1165,,,,,1.0,4.0,5.0,5.0,1.0,5.0,1.0,,157.2241,4   3,,0,0,,,,,,,13200037,2645,1320003703,5527,157.2241,157.2241,4,True
1320,0037,04,5,1,1,3,4,,,,,,,,,0,,,,,,,,,,,,,173.04,,,0,0,,,,,,,13200037,2645,1320003704,5528,173.04,173.04,0,False
1320,0044,01,2,1,2,1,86,2.0,1.0,8.0,0.0,82.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,2.0,1.0,1.0,,166.8533,42513,,0,0,,,,,,,13200044,2646,1320004401,5529,166.8533,166.8533,4,False
1320,0065,01,2,1,1,1,49,1.0,5.0,1.0,0.0,46.0,4.0,2.0,,0,,,,,1.0,5.0,4.0,1.0,5.0,5.0,1.0,1.0,156.5145,53 5   3,,0,0,,,,,,,13200065,2647,1320006501,5530,156.5145,156.5145,4,False
1320,0065,02,2,1,2,2,45,1.0,5.0,1.0,0.0,46.0,4.0,5.0,1170.0,11417,1.0,4.0,,1.0,1.0,5.0,5.0,1.0,5.0,4.0,1.0,1.0,156.5145,5235   3,,0,0,,,,,,,13200065,2647,1320006502,5531,156.5145,156.5145,5,False
1320,0065,03,2,1,2,3,19,1.0,0.0,4.0,0.0,86.0,3.0,5.0,1470.0,18612,1.0,1.0,,5.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,,495.7979,321533,,0,0,,,,,,,13200065,2647,1320006503,5532,495.7979,495.7979,10,False
1320,0065,04,2,1,2,3,12,2.0,0.0,5.0,0.0,84.0,3.0,5.0,1333.0,3008,,,,,1.0,5.0,5.0,5.0,1.0,1.0,1.0,,141.9348,55513,,0,0,,,,,,,13200065,2647,1320006504,5533,141.9348,141.9348,2,True
1320,0079,01,2,1,1,1,59,1.0,4.0,1.0,0.0,36.0,4.0,5.0,1070.0,10086,1.0,2.0,,1.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,6.0,110.3454,5125   3,,0,0,,,,,,,13200079,2648,1320007901,5534,110.3454,110.3454,8,False
1320,0079,02,2,1,2,2,58,1.0,3.0,1.0,0.0,46.0,4.0,3.0,1238.0,15199,1.0,3.0,,1.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,3.0,110.3454,5125   3,,0,0,,,,,,,13200079,2648,1320007902,5535,110.3454,110.3454,4,True
1320,0083,01,5,1,2,1,83,1.0,4.0,7.0,0.0,22.0,4.0,,,0,,,,,1.0,5.0,5.0,2.0,4.0,4.0,1.0,,166.8533,5   3,,1,0,,,,,,,13200083,2649,1320008301,5536,166.8533,166.8533,4,False
1320,0090,01,4,1,1,1,65,1.0,4.0,7.0,0.0,46.0,4.0,,,0,,,,,1.0,3.0,5.0,1.0,4.0,4.0,1.0,,108.9416,5   3,,1,0,,,,,,,13200090,2650,1320009001,5537,108.9416,108.9416,7,False
1320,0090,02,4,1,2,2,65,1.0,4.0,7.0,0.0,36.0,4.0,,,0,,,,,1.0,3.0,5.0,1.0,1.0,4.0,1.0,,108.9416,3   3,,1,0,,,,,,,13200090,2650,1320009002,5538,108.9416,108.9416,7,True
1320,0099,01,4,1,2,2,44,1.0,3.0,2.0,0.0,32.0,4.0,5.0,1320.0,2667,1.0,4.0,,1.0,1.0,5.0,5.0,1.0,5.0,4.0,1.0,1.0,144.4651,4235   3,,0,0,,,,,,,13200099,2651,1320009901,5539,144.4651,144.4651,6,False
1320,0099,02,4,1,1,1,43,1.0,5.0,1.0,0.0,46.0,4.0,5.0,1570.0,15333,1.0,4.0,,1.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,144.4651,5235   3,,0,0,,,,,,,13200099,2651,1320009902,5540,144.4651,144.4651,6,False
1320,0099,03,4,1,2,3,7,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1320.0,1165,,,,,1.0,4.0,5.0,5.0,2.0,5.0,1.0,,145.1201,5   3,,0,0,,,,,,,13200099,2651,1320009903,5541,145.1201,145.1201,4,False
1320,0100,01,5,1,1,1,71,1.0,3.0,7.0,0.0,61.0,4.0,,,0,,,,,1.0,4.0,5.0,1.0,4.0,4.0,1.0,,161.5607,4   2,,0,0,,,,,,,13200100,2652,1320010001,5542,161.5607,161.5607,6,False
1320,0011,01,1,1,1,1,43,1.0,6.0,1.0,0.0,41.0,4.0,4.0,1340.0,15474,1.0,3.0,,1.0,1.0,4.0,5.0,1.0,2.0,4.0,1.0,1.0,144.4651,5334   3,,1,0,,,,,,,13200011,2653,1320001101,5543,144.4651,144.4651,7,False
1320,0011,02,1,1,1,3,13,2.0,0.0,5.0,0.0,84.0,4.0,5.0,1320.0,1120,,,,,1.0,4.0,5.0,5.0,1.0,4.0,1.0,,131.0078,4   3,,0,0,,,,,,,13200011,2653,1320001102,5544,131.0078,131.0078,3,True
1320,0011,03,1,1,1,3,11,2.0,0.0,5.0,0.0,84.0,4.0,5.0,1320.0,1120,,,,,1.0,4.0,5.0,5.0,1.0,4.0,1.0,,131.0078,4   2,,0,0,,,,,,,13200011,2653,1320001103,5545,131.0078,131.0078,4,True
1320,0020,01,2,1,2,2,65,1.0,2.0,7.0,0.0,54.0,3.0,,,0,,,,,4.0,5.0,5.0,3.0,1.0,2.0,1.0,,108.9416,44423,,0,0,,,,,,,13200020,2654,1320002001,5546,108.9416,108.9416,2,True
1320,0020,02,2,1,1,1,64,1.0,2.0,7.0,0.0,61.0,4.0,,,0,,,,,1.0,2.0,5.0,1.0,4.0,5.0,1.0,,110.3454,4   3,,0,0,,,,,,,13200020,2654,1320002002,5547,110.3454,110.3454,2,False
1320,0077,01,2,1,1,1,68,1.0,2.0,7.0,0.0,61.0,4.0,,,0,,,,,3.0,5.0,5.0,3.0,4.0,5.0,1.0,,161.5607,5   1,,0,0,,,,,,,13200077,2655,1320007701,5548,161.5607,161.5607,3,False
1320,0080,01,4,1,1,1,59,1.0,9.0,1.0,0.0,51.0,4.0,5.0,1330.0,5926,1.0,4.0,,1.0,2.0,4.0,5.0,1.0,4.0,5.0,1.0,6.0,110.3454,5135   3,,0,0,,,,,,,13200080,2656,1320008001,5549,110.3454,110.3454,7,False
1320,0080,02,4,1,2,2,55,2.0,9.0,2.0,0.0,51.0,3.0,5.0,1320.0,1562,4.0,,1.0,5.0,1.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,110.3454,41355513,,0,0,,,,,,,13200080,2656,1320008002,5550,110.3454,110.3454,4,True
1320,0086,01,2,1,2,2,41,1.0,3.0,1.0,0.0,46.0,4.0,5.0,1290.0,1267,4.0,,1.0,2.0,1.0,5.0,5.0,2.0,1.0,5.0,1.0,1.0,156.5145,6135   3,,0,0,,,,,,,13200086,2657,1320008601,5551,156.5145,156.5145,7,False
1320,0086,02,2,1,1,1,40,1.0,3.0,1.0,0.0,61.0,4.0,5.0,1318.0,10456,1.0,3.0,,2.0,1.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,156.5145,5135   3,,0,0,,,,,,,13200086,2657,1320008602,5552,156.5145,156.5145,2,False
1320,0086,03,2,1,2,3,16,2.0,0.0,5.0,0.0,85.0,3.0,5.0,1323.0,546,,,,,1.0,5.0,5.0,5.0,1.0,2.0,1.0,,141.9348,52523,,0,0,,,,,,,13200086,2657,1320008603,5553,141.9348,141.9348,4,False
1320,0086,04,2,1,1,3,13,2.0,0.0,5.0,0.0,84.0,3.0,5.0,1320.0,1120,,,,,1.0,5.0,5.0,5.0,1.0,1.0,1.0,,141.9348,53513,,0,0,,,,,,,13200086,2657,1320008604,5554,141.9348,141.9348,2,False
1320,0105,01,3,1,2,1,53,2.0,3.0,8.0,0.0,82.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,2.0,1.0,1.0,,126.4877,23513,,0,0,,,,,,,13200105,2658,1320010501,5555,126.4877,126.4877,4,False
1320,0105,02,3,1,2,3,17,2.0,0.0,5.0,0.0,84.0,1.0,1.0,,0,,,,,1.0,5.0,5.0,5.0,2.0,1.0,1.0,,114.7051,43513,,0,0,,,,,,,13200105,2658,1320010502,5556,114.7051,114.7051,2,False
1320,0010,01,3,1,1,1,57,1.0,3.0,1.0,0.0,51.0,4.0,5.0,1320.0,434,3.0,,1.0,1.0,1.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,110.3454,5335   3,,0,0,,,,,,,13200010,2659,1320001001,5557,110.3454,110.3454,2,False
1320,0010,02,3,1,2,2,54,2.0,9.0,2.0,0.0,56.0,4.0,5.0,8888.0,0,,,,,1.0,1.0,5.0,5.0,3.0,4.0,2.0,6.0,126.4877,51 5   3,1.0,0,0,,,,,,,13200010,2659,1320001002,5558,126.4877,126.4877,0,False
1320,0021,01,1,1,1,1,37,2.0,3.0,1.0,0.0,46.0,3.0,5.0,1011.0,6130,4.0,,1.0,5.0,2.0,5.0,5.0,5.0,1.0,2.0,1.0,6.0,155.8482,51352522,,0,0,,,,,,,13200021,2660,1320002101,5559,155.8482,155.8482,2,False
1320,0021,02,1,1,2,2,26,1.0,3.0,6.0,2.0,54.0,4.0,,,0,,,,,4.0,5.0,5.0,1.0,5.0,5.0,1.0,,155.8482,5   3,,0,0,,,,,,,13200021,2660,1320002102,5560,155.8482,155.8482,7,False
1320,0024,01,2,1,1,1,69,1.0,6.0,1.0,0.0,21.0,4.0,4.0,1130.0,2499,1.0,4.0,,1.0,1.0,4.0,5.0,1.0,4.0,4.0,1.0,1.0,124.4252,6334   3,,0,0,,,,,,,13200024,2661,1320002401,5561,124.4252,124.4252,10,False
1320,0024,02,2,1,2,2,43,1.0,6.0,1.0,0.0,36.0,4.0,3.0,1078.0,7143,3.0,,1.0,1.0,1.0,5.0,4.0,4.0,2.0,2.0,1.0,1.0,144.4651,53314523,,0,0,,,,,,,13200024,2661,1320002402,5562,144.4651,144.4651,8,True
1320,0024,03,2,1,2,3,13,2.0,0.0,5.0,0.0,84.0,4.0,5.0,1320.0,434,,,,,1.0,5.0,5.0,5.0,2.0,4.0,1.0,,131.0078,4   3,,0,0,,,,,,,13200024,2661,1320002403,5563,131.0078,131.0078,8,False
1320,0029,01,3,1,2,2,41,1.0,6.0,1.0,0.0,54.0,4.0,5.0,9628.0,17409,1.0,4.0,,1.0,1.0,5.0,5.0,1.0,2.0,4.0,1.0,1.0,156.5145,5335   3,,1,0,,,,,,,13200029,2662,1320002901,5564,156.5145,156.5145,3,False
1320,0029,02,3,1,1,1,40,1.0,5.0,1.0,0.0,54.0,2.0,2.0,,0,,,,,1.0,4.0,5.0,1.0,4.0,2.0,1.0,2.0,156.5145,53 22443,,1,0,,,,,,,13200029,2662,1320002902,5565,156.5145,156.5145,6,False
1320,0029,03,3,1,2,3,10,2.0,0.0,5.0,0.0,84.0,4.0,5.0,1320.0,434,,,,,1.0,4.0,5.0,5.0,1.0,3.0,1.0,,157.2241,5   3,,0,0,,,,,,,13200029,2662,1320002903,5566,157.2241,157.2241,8,True
1320,0029,04,3,1,1,3,5,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1320.0,396,,,,,1.0,5.0,5.0,5.0,1.0,4.0,1.0,,157.2241,5   3,,0,0,,,,,,,13200029,2662,1320002904,5567,157.2241,157.2241,2,True
1320,0034,01,1,1,1,1,49,1.0,6.0,1.0,0.0,47.0,4.0,5.0,1253.0,10640,1.0,3.0,,5.0,2.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,156.5145,5135   3,,1,0,,,,,,,13200034,2663,1320003401,5568,156.5145,156.5145,3,False
1320,0034,02,1,1,2,2,42,1.0,6.0,2.0,0.0,54.0,2.0,5.0,1435.0,20131,4.0,,1.0,5.0,2.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,156.5145,42351413,,0,0,,,,,,,13200034,2663,1320003402,5569,156.5145,156.5145,2,False
1320,0034,03,1,1,1,3,13,2.0,0.0,5.0,0.0,84.0,4.0,5.0,1320.0,396,,,,,1.0,5.0,5.0,5.0,1.0,5.0,1.0,,141.9348,5   3,,0,0,,,,,,,13200034,2663,1320003403,5570,141.9348,141.9348,5,False
1320,0034,04,1,1,2,3,9,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1320.0,396,,,,,1.0,5.0,5.0,5.0,1.0,5.0,1.0,,157.2241,5   3,,0,0,,,,,,,13200034,2663,1320003404,5571,157.2241,157.2241,3,True
1320,0046,01,1,1,1,1,56,1.0,2.0,2.0,0.0,66.0,4.0,5.0,1323.0,1060,1.0,3.0,,5.0,1.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,163.6425,5135   3,,0,0,,,,,,,13200046,2664,1320004601,5572,163.6425,163.6425,6,False
1320,0049,01,4,1,2,1,63,1.0,1.0,2.0,0.0,56.0,4.0,1.0,,0,,,,,1.0,5.0,5.0,1.0,5.0,4.0,1.0,6.0,163.6425,53 5   3,,1,0,,,,,,,13200049,2665,1320004901,5573,163.6425,163.6425,3,False
1320,0073,01,1,1,1,1,46,1.0,2.0,2.0,0.0,69.0,4.0,5.0,1330.0,6158,1.0,4.0,,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,156.5145,4325   3,,0,0,,,,,,,13200073,2666,1320007301,5574,156.5145,156.5145,2,False
1320,0073,02,1,1,2,2,42,2.0,2.0,2.0,0.0,55.0,3.0,5.0,1330.0,6158,4.0,,3.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,6.0,156.5145,43253513,,1,0,,,,,,,13200073,2666,1320007302,5575,156.5145,156.5145,4,False
1320,0073,03,1,1,1,3,19,2.0,2.0,6.0,0.0,81.0,1.0,,,0,,,,,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,495.7979,52513,,0,0,,,,,,,13200073,2666,1320007303,5576,495.7979,495.7979,2,False
1320,0073,04,1,1,1,3,3,,,,,,,,,0,,,,,,,,,,,,,173.04,,,0,0,,,,,,,13200073,2666,1320007304,5577,173.04,173.04,0,False
1320,0085,01,4,1,1,1,48,1.0,6.0,1.0,0.0,41.0,4.0,5.0,1140.0,3969,1.0,4.0,,1.0,1.0,2.0,5.0,1.0,4.0,3.0,1.0,1.0,156.5145,3134   3,,0,0,,,,,,,13200085,2667,1320008501,5578,156.5145,156.5145,4,False
1320,0085,02,4,1,2,2,47,1.0,6.0,1.0,0.0,36.0,4.0,2.0,,0,,,,,1.0,3.0,5.0,1.0,4.0,4.0,1.0,1.0,156.5145,53 4   3,,0,0,,,,,,,13200085,2667,1320008502,5579,156.5145,156.5145,6,False
1320,0085,03,4,1,2,3,17,2.0,0.0,5.0,0.0,85.0,3.0,5.0,1303.0,2545,,,,,1.0,5.0,5.0,5.0,1.0,1.0,1.0,,141.9348,45513,,0,0,,,,,,,13200085,2667,1320008503,5580,141.9348,141.9348,2,False
1320,0085,04,4,1,2,3,15,2.0,0.0,5.0,0.0,84.0,4.0,5.0,1320.0,434,,,,,1.0,5.0,5.0,5.0,1.0,3.0,1.0,,141.9348,4   3,,0,0,,,,,,,13200085,2667,1320008504,5581,141.9348,141.9348,4,True
1320,0108,01,2,1,1,1,79,1.0,6.0,7.0,0.0,31.0,4.0,,,0,,,,,1.0,5.0,5.0,1.0,4.0,5.0,1.0,,108.9416,4   3,,0,0,,,,,,,13200108,2668,1320010801,5582,108.9416,108.9416,4,False
1320,0108,02,2,1,2,2,66,1.0,6.0,7.0,0.0,41.0,4.0,,,0,,,,,1.0,5.0,5.0,1.0,2.0,5.0,1.0,,108.9416,4   3,,0,0,,,,,,,13200108,2668,1320010802,5583,108.9416,108.9416,3,False
1320,0023,01,1,1,1,1,36,1.0,6.0,1.0,0.0,32.0,4.0,5.0,1100.0,3342,1.0,4.0,,2.0,1.0,2.0,5.0,2.0,4.0,4.0,1.0,1.0,192.8449,5143   3,,0,0,,,,,,,13200023,2669,1320002301,5584,192.8449,192.8449,5,True
1320,0023,02,1,1,2,2,33,1.0,6.0,2.0,2.0,41.0,4.0,5.0,1330.0,5103,1.0,4.0,,4.0,1.0,5.0,5.0,1.0,3.0,4.0,1.0,1.0,192.8449,2135   3,,1,0,,,,,,,13200023,2669,1320002302,5585,192.8449,192.8449,15,False
1320,0023,03,1,1,1,3,6,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1320.0,434,,,,,1.0,4.0,5.0,5.0,1.0,4.0,1.0,,157.2241,5   3,,0,0,,,,,,,13200023,2669,1320002303,5586,157.2241,157.2241,7,True
1320,0023,04,1,1,2,3,2,,,,,,,,,0,,,,,,,,,,,,,173.04,,,0,0,,,,,,,13200023,2669,1320002304,5587,173.04,173.04,0,False
1320,0041,01,2,1,1,1,58,1.0,2.0,1.0,0.0,61.0,1.0,5.0,1140.0,2877,1.0,4.0,,1.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,110.3454,6135   3,,1,0,,,,,,,13200041,2670,1320004101,5588,110.3454,110.3454,6,False
1320,0041,02,2,1,2,2,57,1.0,3.0,1.0,0.0,46.0,4.0,5.0,1040.0,3154,4.0,,1.0,1.0,1.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,110.3454,53354513,,0,0,,,,,,,13200041,2670,1320004102,5589,110.3454,110.3454,2,False
1320,0072,01,1,1,1,1,44,1.0,6.0,1.0,0.0,36.0,1.0,5.0,1560.0,13133,4.0,,3.0,1.0,1.0,1.0,5.0,2.0,4.0,3.0,1.0,1.0,156.5145,5231   3,,0,0,,,,,,,13200072,2671,1320007201,5590,156.5145,156.5145,7,False
1320,0072,02,1,1,2,2,41,1.0,5.0,6.0,0.0,47.0,4.0,,,0,,,,,1.0,4.0,5.0,1.0,2.0,4.0,1.0,,156.5145,4   3,,0,0,,,,,,,13200072,2671,1320007202,5591,156.5145,156.5145,11,False
1320,0072,03,1,1,1,3,15,2.0,0.0,5.0,0.0,84.0,1.0,5.0,1350.0,11404,,,,,1.0,4.0,5.0,5.0,2.0,1.0,1.0,,141.9348,44513,,0,0,,,,,,,13200072,2671,1320007203,5592,141.9348,141.9348,2,False
1320,0072,04,1,1,2,3,12,2.0,0.0,5.0,0.0,84.0,4.0,5.0,1320.0,434,,,,,1.0,3.0,5.0,5.0,2.0,5.0,1.0,,141.9348,4   3,,0,0,,,,,,,13200072,2671,1320007204,5593,141.9348,141.9348,2,False
1320,0072,05,1,1,2,3,8,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1320.0,434,,,,,1.0,3.0,5.0,5.0,1.0,5.0,1.0,,157.2241,4   3,,0,0,,,,,,,13200072,2671,1320007205,5594,157.2241,157.2241,4,True
1320,0087,01,1,1,2,2,43,2.0,2.0,6.0,0.0,61.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,1.0,2.0,,144.4651,54513,3.0,0,0,,,,,,,13200087,2672,1320008701,5595,144.4651,144.4651,0,False
1320,0087,02,1,1,1,1,37,1.0,3.0,1.0,0.0,61.0,4.0,5.0,1180.0,6720,4.0,,1.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,2.0,6.0,177.9986,5145   3,8.0,0,0,,,,,,,13200087,2672,1320008702,5596,177.9986,177.9986,0,False
1320,0087,03,1,1,2,3,5,2.0,0.0,5.0,0.0,83.0,3.0,5.0,1320.0,405,,,,,1.0,5.0,5.0,5.0,4.0,1.0,2.0,,145.1201,54513,3.0,0,0,,,,,,,13200087,2672,1320008703,5597,145.1201,145.1201,0,False
1320,0096,01,2,1,2,1,88,2.0,2.0,7.0,0.0,61.0,3.0,,,0,,,,,1.0,5.0,5.0,5.0,4.0,2.0,2.0,,166.8533,54523,1.0,0,0,,,,,,,13200096,2673,1320009601,5598,166.8533,166.8533,0,False
1320,0110,01,1,1,2,2,34,1.0,6.0,2.0,0.0,32.0,4.0,5.0,1080.0,7307,1.0,1.0,,1.0,1.0,5.0,5.0,1.0,5.0,4.0,1.0,6.0,155.8482,4214   3,,1,0,,,,,,,13200110,2674,1320011001,5599,155.8482,155.8482,6,False
1320,0110,02,1,1,1,1,33,1.0,0.0,3.0,0.0,36.0,4.0,5.0,1360.0,12497,1.0,3.0,,1.0,1.0,5.0,5.0,1.0,3.0,5.0,1.0,,155.8482,34   3,,0,0,,,,,,,13200110,2674,1320011002,5600,155.8482,155.8482,6,False
1320,0025,01,4,1,2,1,89,2.0,1.0,7.0,0.0,54.0,1.0,,,0,,,,,1.0,5.0,5.0,5.0,3.0,2.0,1.0,,166.8533,52223,,0,0,,,,,,,13200025,2675,1320002501,5601,166.8533,166.8533,4,True
1320,0045,01,1,1,2,2,33,1.0,4.0,1.0,0.0,54.0,4.0,5.0,1120.0,9011,1.0,3.0,,5.0,1.0,4.0,5.0,1.0,2.0,4.0,1.0,1.0,192.8449,5134   3,,0,0,,,,,,,13200045,2676,1320004501,5602,192.8449,192.8449,8,False
1320,0045,02,1,1,1,1,33,1.0,3.0,1.0,0.0,61.0,4.0,5.0,1320.0,569,1.0,3.0,,2.0,4.0,4.0,5.0,1.0,4.0,4.0,1.0,1.0,192.8449,4134   3,,0,0,,,,,,,13200045,2676,1320004502,5603,192.8449,192.8449,7,False
1320,0045,03,1,1,1,3,8,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1320.0,690,,,,,1.0,4.0,5.0,5.0,1.0,5.0,1.0,,157.2241,4   3,,0,0,,,,,,,13200045,2676,1320004503,5604,157.2241,157.2241,4,True
1320,0045,04,1,1,1,3,1,,,,,,,,,0,,,,,,,,,,,,,173.04,,,0,0,,,,,,,13200045,2676,1320004504,5605,173.04,173.04,0,False
1320,0052,01,2,1,2,1,71,1.0,2.0,7.0,0.0,46.0,4.0,,,0,,,,,4.0,5.0,5.0,5.0,3.0,5.0,2.0,,161.5607,5   1,15.0,0,0,,,,,,,13200052,2677,1320005201,5606,161.5607,161.5607,0,False
1320,0106,01,1,1,2,2,88,1.0,2.0,7.0,0.0,22.0,4.0,,,0,,,,,1.0,5.0,5.0,5.0,1.0,5.0,1.0,,112.5104,5   3,,0,0,,,,,,,13200106,2678,1320010601,5607,112.5104,112.5104,2,True
1320,0106,02,1,1,1,1,88,1.0,2.0,7.0,0.0,22.0,4.0,,,0,,,,,1.0,5.0,5.0,1.0,4.0,5.0,1.0,,112.5104,5   3,,0,0,,,,,,,13200106,2678,1320010602,5608,112.5104,112.5104,4,True
1320,0005,01,5,1,1,1,42,1.0,6.0,1.0,0.0,36.0,2.0,4.0,1250.0,10966,2.0,,3.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,144.4651,52311543,,1,0,,,,,,,13200005,2679,1320000501,5609,144.4651,144.4651,3,False
1320,0005,02,5,1,2,2,41,1.0,3.0,1.0,0.0,56.0,4.0,1.0,,0,,,,,1.0,5.0,5.0,1.0,4.0,5.0,1.0,2.0,144.4651,51 5   3,,1,0,,,,,,,13200005,2679,1320000502,5610,144.4651,144.4651,10,False
1320,0005,03,5,1,2,3,8,2.0,0.0,5.0,0.0,83.0,4.0,5.0,1320.0,995,,,,,1.0,4.0,5.0,5.0,1.0,5.0,1.0,,145.1201,5   3,,0,0,,,,,,,13200005,2679,1320000503,5611,145.1201,145.1201,4,True
1320,0015,01,4,1,1,1,74,1.0,2.0,7.0,0.0,51.0,4.0,,,0,,,,,2.0,4.0,5.0,2.0,5.0,5.0,1.0,,108.9416,5   3,,0,0,,,,,,,13200015,2680,1320001501,5612,108.9416,108.9416,2,False
1320,0015,02,4,1,2,2,69,1.0,2.0,7.0,0.0,51.0,4.0,,,0,,,,,2.0,5.0,5.0,3.0,2.0,4.0,1.0,,108.9416,5   3,,0,0,,,,,,,13200015,2680,1320001502,5613,108.9416,108.9416,2,True
1320,0019,01,4,1,2,2,43,1.0,2.0,1.0,0.0,51.0,4.0,5.0,1168.0,6513,1.0,2.0,,5.0,2.0,5.0,5.0,1.0,2.0,4.0,1.0,1.0,144.4651,5135   3,,1,0,,,,,,,13200019,2681,1320001901,5614,144.4651,144.4651,5,False
1320,0019,02,4,1,1,1,42,1.0,2.0,9.0,0.0,61.0,4.0,,,0,,,,,1.0,5.0,5.0,4.0,2.0,4.0,1.0,,144.4651,5   1,,0,0,,,,,,,13200019,2681,1320001902,5615,144.4651,144.4651,7,False
1320,0019,03,4,1,2,3,11,2.0,0.0,5.0,0.0,84.0,4.0,5.0,1320.0,684,,,,,1.0,4.0,5.0,5.0,2.0,4.0,1.0,,131.0078,5   2,,0,0,,,,,,,13200019,2681,1320001903,5616,131.0078,131.0078,4,True
1320,0063,01,1,1,2,1,75,2.0,9.0,7.0,0.0,56.0,1.0,,,0,,,,,2.0,5.0,5.0,5.0,3.0,1.0,2.0,,161.5607,55512,3.0,1,0,,,,,,,13200063,2682,1320006301,5617,161.5607,161.5607,0,False
1320,0074,01,4,1,1,1,60,1.0,2.0,7.0,0.0,51.0,3.0,,,0,,,,,1.0,5.0,5.0,1.0,2.0,4.0,1.0,,163.6425,4   3,,0,0,,,,,,,13200074,2683,1320007401,5618,163.6425,163.6425,13,False
1320,0014,01,2,1,1,1,29,1.0,6.0,1.0,2.0,32.0,4.0,5.0,9596.0,48013,1.0,4.0,,1.0,2.0,4.0,5.0,1.0,3.0,3.0,1.0,6.0,155.8482,6335   3,,1,0,,,,,,,13200014,2684,1320001401,5619,155.8482,155.8482,2,False
1320,0014,02,2,1,2,2,27,1.0,6.0,6.0,0.0,36.0,4.0,,,0,,,,,1.0,4.0,5.0,1.0,3.0,3.0,2.0,,155.8482,4   3,1.0,1,0,,,,,,,13200014,2684,1320001402,5620,155.8482,155.8482,0,False
1320,0040,01,5,1,1,1,57,1.0,2.0,1.0,0.0,61.0,4.0,5.0,1410.0,13295,1.0,3.0,,5.0,1.0,5.0,5.0,1.0,2.0,5.0,1.0,1.0,110.3454,5235   3,,0,0,,,,,,,13200040,2685,1320004001,5621,110.3454,110.3454,2,False
1320,0040,02,5,1,2,2,57,1.0,2.0,1.0,0.0,47.0,4.0,5.0,1023.0,7586,1.0,3.0,,1.0,1.0,5.0,5.0,1.0,2.0,5.0,1.0,6.0,110.3454,5235   3,,0,0,,,,,,,13200040,2685,1320004002,5622,110.3454,110.3454,2,False
1320,0055,01,2,1,1,1,62,1.0,2.0,7.0,0.0,47.0,4.0,,,0,,,,,4.0,5.0,5.0,1.0,3.0,4.0,2.0,,110.3454,5   3,2.0,0,0,,,,,,,13200055,2686,1320005501,5623,110.3454,110.3454,0,False
1320,0055,02,2,1,2,2,61,2.0,3.0,8.0,0.0,54.0,4.0,,,0,,,,,4.0,5.0,5.0,5.0,1.0,5.0,2.0,,110.3454,5   3,3.0,0,0,,,,,,,13200055,2686,1320005502,5624,110.3454,110.3454,0,False
1320,0061,01,1,1,1,1,39,1.0,6.0,1.0,0.0,32.0,4.0,5.0,9596.0,48013,1.0,3.0,,1.0,4.0,4.0,5.0,1.0,4.0,5.0,1.0,1.0,192.8449,6134   3,,0,0,,,,,,,13200061,2687,1320006101,5625,192.8449,192.8449,1,False
1320,0061,02,1,1,2,2,35,1.0,6.0,1.0,0.0,41.0,4.0,5.0,1300.0,2341,1.0,3.0,,1.0,2.0,4.0,5.0,1.0,4.0,5.0,1.0,6.0,192.8449,5134   2,,0,0,,,,,,,13200061,2687,1320006102,5626,192.8449,192.8449,11,False
